row_id,source_dataset,npdes_id,registry_id,facility_name,city,state,county,permit_status,permit_type,facility_type,total_design_flow,actual_average_flow,current_snc_status,current_violation,inspections,pct_low_income_3mi,pct_people_of_color,population_density,tribal_spatial_flag,derived_tribes,latitude,longitude,has_tribal_context,has_current_violation
2323,EPA ECHO CWA/NPDES facility locations,AKU000165,110016683819,COMMERCIAL SITE (COTTLE LOOP),WASILLA,AK,Matanuska-Susitna,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,22.73,22.84,809.54,N,"Eklutna Native Village - 10 mile(s), Knik Tribe - 16 mile(s)",61.601889000124395,-149.36200000031502,TRUE,FALSE
2324,EPA ECHO CWA/NPDES facility locations,AKG284203,110010114401,KALUBIK #2,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,8.7,21.74,1.03,N,Native Village of Nuiqsut (aka Nooiksut) - 25 mile(s),70.4988060000034,-150.306056000312,TRUE,FALSE
2325,EPA ECHO CWA/NPDES facility locations,AKR10DK68,110043737007,"FUNNY RIVER RD RELOCATION,PHASE II PROJECT",SOLDOTNA,AK,Kenai Peninsula,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,12.66,7.84,69.05,N,"Kenaitze Indian Tribe - 15 mile(s), Salamatof Tribe - 18 mile(s)",60.4884600000592,-150.862059999782,TRUE,FALSE
2326,EPA ECHO CWA/NPDES facility locations,AK0050580,110028070496,KLAWOCK INLET 94,UNKNOWN,AK,Unknown county,Terminated,NPDES Individual Permit,NON-POTW,NA,NA,NA,NA,0,32.91,56.3,12.239999999999998,N,"Klawock Cooperative Association - 4 mile(s), Craig Tribal Association - 11 mile(s)",55.554659999994094,-133.13392099971298,TRUE,FALSE
2327,EPA ECHO CWA/NPDES facility locations,AKG520046,110028072500,F: NEPTUNE (604812),UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,40,80,0.39,N,Native Village of Akutan - 2 mile(s),54.1296900001062,-165.79919800006198,TRUE,FALSE
2328,EPA ECHO CWA/NPDES facility locations,AKG370599,110012683916,LARRY J .CROUSE / FOX CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,21.43,21.43,0.5,NA,NA,65.04115999994724,-147.161920000355,FALSE,FALSE
2329,EPA ECHO CWA/NPDES facility locations,AKU000143,110064282896,CONSTRUCTION SITE,WASILLA,AK,Matanuska-Susitna,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,24.7,16.84,157.70999999999998,N,"Knik Tribe - 13 mile(s), Eklutna Native Village - 15 mile(s)",61.6326599998928,-149.61931999967797,TRUE,FALSE
2330,EPA ECHO CWA/NPDES facility locations,AKG370744,110037943116,RICHARD OLSON / UNNAMED TRIB TO DEADWOOD CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,8,22.97,28.82,NA,NA,64.96469200010822,-147.586080000222,FALSE,FALSE
2331,EPA ECHO CWA/NPDES facility locations,AKU000058,110010112494,GATEWAY SMOKEHOUSE,KETCHIKAN,AK,Ketchikan Gateway,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,28.02,48.690000000000005,352.46,N,"Ketchikan Indian Community - 1 mile(s), Organized Village of Saxman - 4 mile(s), Metlakatla Indian Community, Annette Island Reserve - 5 mile(s), Organized Village of Kasaan - 23 mile(s)",55.3468230001289,-131.66156399976595,TRUE,FALSE
2332,EPA ECHO CWA/NPDES facility locations,AKU000097,110015736319,RESIDENTIAL WAIVER PARCELS,WASILLA,AK,Matanuska-Susitna,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,22.97,24.05,334.28999999999996,N,"Knik Tribe - 5 mile(s), Eklutna Native Village - 10 mile(s)",61.512777999872,-149.63555600010397,TRUE,FALSE
2333,EPA ECHO CWA/NPDES facility locations,AKG315023,110046315803,"ENDEAVOUR, SPIRIT OF INDEPENDENCE",UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,40,50,1.02,N,"Native Village of Port Graham - 5 mile(s), Native Village of Nanwalek (aka English Bay) - 5 mile(s), Seldovia Village Tribe - 12 mile(s)",59.293611000204805,-151.86527799965,TRUE,FALSE
2334,EPA ECHO CWA/NPDES facility locations,AKR10BF82,110024879522,CHRISTENSEN BUILDERS INC,ANCHORAGE,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,22.19,49.660000000000004,2938.66,N,Knik Tribe - 22 mile(s),61.157870000115,-149.85213000011305,TRUE,FALSE
2335,EPA ECHO CWA/NPDES facility locations,AKG330110,110043489533,EXXON MOBIL CORPORATION - DUCK ISLAND MINE SITE,PRUDHOE BAY,AK,North Slope,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,8.7,21.74,1.03,NA,NA,70.24413899988011,-148.20556599956092,FALSE,FALSE
2336,EPA ECHO CWA/NPDES facility locations,AKG375635,110013347761,JAMES P MCCALL / BEAR CREEK,UNKNOWN,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,20.3,43.349999999999994,2292.02,N,Knik Tribe - 24 mile(s),61.1230729998423,-149.82289000021004,TRUE,FALSE
2337,EPA ECHO CWA/NPDES facility locations,AKU000147,110015735631,RESIDENTIAL INFILL SITE,WASILLA,AK,Matanuska-Susitna,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,27.650000000000002,23.07,746.8399999999999,N,"Eklutna Native Village - 10 mile(s), Knik Tribe - 13 mile(s)",61.587250000178805,-149.44938899958797,TRUE,FALSE
2338,EPA ECHO CWA/NPDES facility locations,AKU000150,110015735668,CONSTRUCTION SITE,PALMER,AK,Matanuska-Susitna,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,19.27,22.459999999999997,132.60999999999999,N,"Eklutna Native Village - 11 mile(s), Knik Tribe - 23 mile(s)",61.5290560000086,-149.07972199961597,TRUE,FALSE
2339,EPA ECHO CWA/NPDES facility locations,AKG370172,110028065055,LARRY R. TAYLOR / FORTYMILE RIVER,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,100,100,0.04,NA,NA,64.29999999989732,-141.41666699980297,FALSE,FALSE
2340,EPA ECHO CWA/NPDES facility locations,AK0045543,110011382100,"""JET"" AERATION TREATMENT PLANT",JUNEAU,AK,Juneau City and Borough,Not Needed,NPDES Individual Permit,NON-POTW,NA,NA,NA,NA,0,15.17,23.22,47.809999999999995,N,"Central Council of the Tlingit & Haida Indian Tribes - 15 mile(s), Douglas Indian Association - 17 mile(s)",58.39186399991599,-134.75753600021403,TRUE,FALSE
2341,EPA ECHO CWA/NPDES facility locations,AKU000258,110040078803,GARY PIKE / DOME CREEK,FAIRBANKS,AK,Fairbanks North Star,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,62.5,25,0.5700000000000001,NA,NA,65.07361099990851,-147.680139000361,FALSE,FALSE
2342,EPA ECHO CWA/NPDES facility locations,AKU000206,110022907540,VISTA VIEW SUBDIVISION,SOLDOTNA,AK,Kenai Peninsula,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,29.04,20.57,245.79,N,"Kenaitze Indian Tribe - 9 mile(s), Salamatof Tribe - 12 mile(s)",60.4923700002086,-151.042509999659,TRUE,FALSE
2343,EPA ECHO CWA/NPDES facility locations,AKU000108,110015736024,RESIDENTIAL SITE,WASILLA,AK,Matanuska-Susitna,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,25.18,23.04,734.25,N,"Eklutna Native Village - 11 mile(s), Knik Tribe - 16 mile(s)",61.614139000172806,-149.39986099994695,TRUE,FALSE
2344,EPA ECHO CWA/NPDES facility locations,AKG700006,110038449694,PORTAGE BAY LTF,KAKE,AK,Petersburg Census Area,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,50,50,0.44,N,Organized Village of Kake - 3 mile(s),56.9422220000261,-133.88972200006302,TRUE,FALSE
2345,EPA ECHO CWA/NPDES facility locations,AK0029190,110028067696,BETHEL DEVELOPMENT CORP,BETHEL,AK,Bethel (CA),Terminated,NPDES Individual Permit,NON-POTW,NA,NA,NA,NA,0,50,100,0.07,N,"Village of Aniak - 1 mile(s), Native Village of Chuathbaluk (Russian Mission, Kuskokwim) - 10 mile(s)",61.57728999986699,-159.524529999674,TRUE,FALSE
2346,EPA ECHO CWA/NPDES facility locations,AKU000264,110042362181,BICKNELL INC - BATCH PLANT,JUNEAU,AK,Juneau City and Borough,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,20.09,43.879999999999995,696.07,N,"Central Council of the Tlingit & Haida Indian Tribes - 9 mile(s), Douglas Indian Association - 11 mile(s)",58.3660300001044,-134.604720000259,TRUE,FALSE
2347,EPA ECHO CWA/NPDES facility locations,AKR05DA82,110043492967,NABORS SILVERADO YARD,ANCHORAGE,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,22.57,49.309999999999995,3971.4500000000003,N,Knik Tribe - 21 mile(s),61.1682799999444,-149.888609999896,TRUE,FALSE
2348,EPA ECHO CWA/NPDES facility locations,AKU000291,110057194469,DILLINGHAM LANDFILL,DILLINGHAM,AK,Unknown county,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,24.439999999999998,76.5,6.94,N,"Curyung Tribal Council - 1 mile(s), Village of Clarks Point - 15 mile(s), Native Village of Aleknagik - 17 mile(s), Native Village of Ekuk - 17 mile(s), Manokotak Village - 22 mile(s)",59.0437300001086,-158.463073000024,TRUE,FALSE
2349,EPA ECHO CWA/NPDES facility locations,AKG520500,110028071912,PETERSBURG CANNERY,PETERSBURG,AK,Wrangell-Petersburg (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,22.49,41.43,134.87,N,Petersburg Indian Association - 3 mile(s),56.81089199978089,-132.958852000016,TRUE,FALSE
2350,EPA ECHO CWA/NPDES facility locations,AK0001392,110028069337,S: WRANGELL FACILITY,WRANGELL,AK,Wrangell-Petersburg (CA),Terminated,NPDES Individual Permit,NON-POTW,NA,NA,NA,NA,0,34.3,50.839999999999996,89.26,N,Wrangell Cooperative Association - 2 mile(s),56.467035999953104,-132.38126899957402,TRUE,FALSE
2351,EPA ECHO CWA/NPDES facility locations,AKR10BV34,110037115975,SUNSET VIEW ESTATES LLC,HOMER,AK,Kenai Peninsula,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,27.150000000000002,25.29,264.65000000000003,N,"Seldovia Village Tribe - 16 mile(s), Native Village of Port Graham - 23 mile(s), Native Village of Nanwalek (aka English Bay) - 24 mile(s)",59.6463699998043,-151.56683000044302,TRUE,FALSE
2352,EPA ECHO CWA/NPDES facility locations,AKR10BV52,110037115975,EAST ROAD SERVICES INC,HOMER,AK,Kenai Peninsula,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,27.150000000000002,25.29,264.65000000000003,N,"Seldovia Village Tribe - 16 mile(s), Native Village of Port Graham - 23 mile(s), Native Village of Nanwalek (aka English Bay) - 24 mile(s)",59.6463699998043,-151.56683000044302,TRUE,FALSE
2353,EPA ECHO CWA/NPDES facility locations,AK0001058,110007919547,TESORO ALASKA PETROLEUM COMPANY - KENAI PIPELINE FACILITY,KENAI,AK,Kenai Peninsula,Terminated,NPDES Individual Permit,NON-POTW,NA,NA,NA,NA,0,33.98,21.12,102.24000000000001,N,"Salamatof Tribe - 7 mile(s), Kenaitze Indian Tribe - 10 mile(s)",60.679315999962306,-151.38782499998902,TRUE,FALSE
2354,EPA ECHO CWA/NPDES facility locations,AKR06AE63,110007919547,NIKISKI TERMINAL,KENAI,AK,Kenai Peninsula,Expired,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,33.98,21.12,102.24000000000001,N,"Salamatof Tribe - 7 mile(s), Kenaitze Indian Tribe - 10 mile(s)",60.679315999962306,-151.38782499998902,TRUE,FALSE
2355,EPA ECHO CWA/NPDES facility locations,AKG310048,110003043260,CONOCOPHILLIPS ALASKA INC,ANCHORAGE,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,29.77,49.54,3254.3300000000004,N,"Knik Tribe - 18 mile(s), Eklutna Native Village - 25 mile(s)",61.2152100000406,-149.89552000006302,TRUE,FALSE
2356,EPA ECHO CWA/NPDES facility locations,AKG310049,110003043260,CONOCOPHILLIPS ALASKA INC,ANCHORAGE,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,29.77,49.54,3254.3300000000004,N,"Knik Tribe - 18 mile(s), Eklutna Native Village - 25 mile(s)",61.2152100000406,-149.89552000006302,TRUE,FALSE
2357,EPA ECHO CWA/NPDES facility locations,AKR10H0LD,110031350712,INTERNATIONAL AVIATION PROJECT,ANCHORAGE,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,22.279999999999998,40.33,2321.4500000000003,N,Knik Tribe - 21 mile(s),61.1972200001454,-149.992889999897,TRUE,FALSE
2358,EPA ECHO CWA/NPDES facility locations,AKL021385,110000761453,"HAINES, MUNICIPALITY OF",HAINES,AK,Haines,Effective,Associated Permit Record,NON-POTW,NA,NA,NA,NA,0,22.759999999999998,24.87,69.9,N,"Chilkoot Indian Association (Haines) - 1 mile(s), Skagway Village - 17 mile(s), Chilkat Indian Village (Klukwan) - 20 mile(s)",59.233575999942204,-135.45902299987097,TRUE,FALSE
2359,EPA ECHO CWA/NPDES facility locations,AK0053449,110033200426,WAYNE DUKE,CHICKEN,AK,Unknown county,Terminated,NPDES Individual Permit,NON-POTW,NA,NA,NA,NA,0,100,100,0.04,NA,NA,64.3899999998949,-141.97999999973996,FALSE,FALSE
2360,EPA ECHO CWA/NPDES facility locations,AKG571027,110020127370,TELLER SCHOOL WW TREATMENT FACILITY,TELLER,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,0.5,0.17,NA,NA,0,66.66999999999999,100,0.26,N,"Native Village of Teller - 1 mile(s), Native Village of Brevig Mission - 7 mile(s)",65.2636110000843,-166.36611100020502,TRUE,FALSE
2361,EPA ECHO CWA/NPDES facility locations,AKG573024,110020127370,TELLER SCHOOL WWTF,TELLER,AK,Nome (CA),Effective,General Permit Covered Facility,POTW,NA,NA,NA,NA,0,66.66999999999999,100,0.26,N,"Native Village of Teller - 1 mile(s), Native Village of Brevig Mission - 7 mile(s)",65.2636110000843,-166.36611100020502,TRUE,FALSE
2362,EPA ECHO CWA/NPDES facility locations,AKR10H0ZY,110072105212,CITY OF SEWARD NASH RD PHASE 2,SEWARD,AK,Kenai Peninsula,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,18.58,28.04,75.75,NA,NA,60.139990999980206,-149.40029399959198,FALSE,FALSE
2363,EPA ECHO CWA/NPDES facility locations,AKG002380,110072072577,GIRDWOOD DONNER INTERCONNECT HDD,GIRDWOOD,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,4.619999999999999,3.73,24.47,NA,NA,60.9607499999405,-149.12466999986594,FALSE,FALSE
2364,EPA ECHO CWA/NPDES facility locations,AKG527705,110010112680,SNOPAC PRODUCTS INC,ST GEORGE,AK,Aleutians West (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,0,50,0.26,N,Saint George Island (See Pribilof Islands Aleut Communities of St. Paul & St. George Islands) - 7 mile(s),56.63333299987161,-169.71666700025497,TRUE,FALSE
2365,EPA ECHO CWA/NPDES facility locations,AKR10DF59,110042375621,ALASKA OPERATING ENGINEERS (AOETT),PALMER,AK,Matanuska-Susitna,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,24.12,25.9,301.27,N,"Eklutna Native Village - 15 mile(s), Knik Tribe - 24 mile(s), Chickaloon Native Village - 25 mile(s)",61.62825999988281,-149.120580000021,TRUE,FALSE
2366,EPA ECHO CWA/NPDES facility locations,AKG002398,110072103884,PORT GRAHAM SEPTIC TANK INSTALLATION,PORT GRAHAM,AK,Kenai Peninsula,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,40,50,1.02,N,"Native Village of Port Graham - 1 mile(s), Native Village of Nanwalek (aka English Bay) - 4 mile(s), Seldovia Village Tribe - 8 mile(s)",59.34867000014629,-151.828770000278,TRUE,FALSE
2367,EPA ECHO CWA/NPDES facility locations,AKG002384,110072075687,ALTA WAY,FAIRBANKS,AK,Fairbanks North Star,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,32.1,43.14,564.24,NA,NA,64.80763999982841,-147.70637999983995,FALSE,FALSE
2368,EPA ECHO CWA/NPDES facility locations,AKG370D68,110071275252,ONUFER STEELE CREEK MINE SITE,CHICKEN,AK,Southeast Fairbanks (CA),Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,100,100,0.04,NA,NA,64.0730399999232,-141.93361000043902,FALSE,FALSE
2369,EPA ECHO CWA/NPDES facility locations,AKR10DJ33,110043732805,KNIK GOOSE BAY THREE BEARS,WASILLA,AK,Matanuska-Susitna,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,22.24,25.64,449.88,N,"Knik Tribe - 8 mile(s), Eklutna Native Village - 10 mile(s)",61.5353970000083,-149.58240800007505,TRUE,FALSE
2370,EPA ECHO CWA/NPDES facility locations,AKR10C687,110040078705,SPECTRUM PRINTING INC,WILLOW,AK,Unknown county,Pending,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,30,15,0.71,NA,NA,61.9360130000653,-150.06954299964696,FALSE,FALSE
2371,EPA ECHO CWA/NPDES facility locations,AKG371010,110028067357,ALFRED JOHNSON / NORTON SOUND,UNKNOWN,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,26.91,76.24000000000001,94.54,N,Nome Eskimo Community - 2 mile(s),64.48333300015369,-165.366666999813,TRUE,FALSE
2372,EPA ECHO CWA/NPDES facility locations,AKG371090,110028067357,CRAIG & ANNETTE COGGINS / NORTON SOUND,UNKNOWN,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,26.91,76.24000000000001,94.54,N,Nome Eskimo Community - 2 mile(s),64.48333300015369,-165.366666999813,TRUE,FALSE
2373,EPA ECHO CWA/NPDES facility locations,AKG371105,110028067357,FAUSETT NORTON SOUND SUCTION DREDGE,UNKNOWN,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,26.91,76.24000000000001,94.54,N,Nome Eskimo Community - 2 mile(s),64.48333300015369,-165.366666999813,TRUE,FALSE
2374,EPA ECHO CWA/NPDES facility locations,AKG371109,110028067357,EDWARD MCCAULEY / NORTON SOUND,UNKNOWN,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,26.91,76.24000000000001,94.54,N,Nome Eskimo Community - 2 mile(s),64.48333300015369,-165.366666999813,TRUE,FALSE
2375,EPA ECHO CWA/NPDES facility locations,AKG371110,110028067357,FRANK MCFARLAND / NORTON SOUND,UNKNOWN,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,26.91,76.24000000000001,94.54,N,Nome Eskimo Community - 2 mile(s),64.48333300015369,-165.366666999813,TRUE,FALSE
2376,EPA ECHO CWA/NPDES facility locations,AKG371213,110028067357,RANDALL SMITH / NORTON SOUND,UNKNOWN,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,26.91,76.24000000000001,94.54,N,Nome Eskimo Community - 2 mile(s),64.48333300015369,-165.366666999813,TRUE,FALSE
2377,EPA ECHO CWA/NPDES facility locations,AKG371232,110028067357,MARTIN TURNER / NORTON SOUND,UNKNOWN,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,26.91,76.24000000000001,94.54,N,Nome Eskimo Community - 2 mile(s),64.48333300015369,-165.366666999813,TRUE,FALSE
2378,EPA ECHO CWA/NPDES facility locations,AKG371250,110028067357,"CLIFTON W. MCHENRY, RANDALL E SMITH / NORTON SOUND",UNKNOWN,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,26.91,76.24000000000001,94.54,N,Nome Eskimo Community - 2 mile(s),64.48333300015369,-165.366666999813,TRUE,FALSE
2379,EPA ECHO CWA/NPDES facility locations,AKG371252,110028067357,DAVID A. POWELL / NORTON SOUND,UNKNOWN,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,26.91,76.24000000000001,94.54,N,Nome Eskimo Community - 2 mile(s),64.48333300015369,-165.366666999813,TRUE,FALSE
2380,EPA ECHO CWA/NPDES facility locations,AKU000210,110022907577,KYLLONEN ENTERPRISES - FIREWEED MEADOWS,ANCHOR POINT,AK,Kenai Peninsula,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,30.73,16.67,37.39,N,"Ninilchik Village - 20 mile(s), Seldovia Village Tribe - 25 mile(s)",59.77963000018881,-151.84863000039303,TRUE,FALSE
2381,EPA ECHO CWA/NPDES facility locations,AKU000211,110022907577,CLARK MANAGEMENT - FIREWEED MEADOWS,ANCHOR POINT,AK,Kenai Peninsula,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,30.73,16.67,37.39,N,"Ninilchik Village - 20 mile(s), Seldovia Village Tribe - 25 mile(s)",59.77963000018881,-151.84863000039303,TRUE,FALSE
2382,EPA ECHO CWA/NPDES facility locations,AKR06GA54,110070684886,DELTA WESTERN JUNEAU-AUKE BAY DOCK FIXED FACILITY,JUNEAU,AK,Juneau City and Borough,Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,10.5,15.33,98.31,N,"Central Council of the Tlingit & Haida Indian Tribes - 12 mile(s), Douglas Indian Association - 14 mile(s)",58.3824099997701,-134.681700000248,TRUE,FALSE
2383,EPA ECHO CWA/NPDES facility locations,AKG332503,110070225140,BRICE ENVIRONMENTAL SERVICES CORPORATION,ANCHORAGE,AK,North Slope,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,23.810000000000002,47.93,3723.9900000000002,N,Knik Tribe - 20 mile(s),61.186170000003806,-149.890680000382,TRUE,FALSE
2384,EPA ECHO CWA/NPDES facility locations,AKU000301,110060365929,NORTHERN FISH ALASKA LLC - DBA PRIME SELECT,CORDOVA,AK,Valdez-Cordova (CA),Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,27.27,34.790000000000006,21.34,N,Native Village of Eyak (Cordova) - 3 mile(s),60.54874000015371,-145.76396999994594,TRUE,FALSE
2385,EPA ECHO CWA/NPDES facility locations,AKR10F009,110070562014,DENALI NATIONAL PARK,HEALY,AK,Unknown county,Expired,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,20,20,0.18,NA,NA,63.45460000005299,-150.23539999978598,FALSE,FALSE
2386,EPA ECHO CWA/NPDES facility locations,AKR06AB14,110070247103,"PEGASUS AVIATION SERVICES, LLC",ANCHORAGE,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,20.66,44.11,3508.53,N,Knik Tribe - 22 mile(s),61.17417799984,-149.95927499974397,TRUE,FALSE
2387,EPA ECHO CWA/NPDES facility locations,AKS052558,110064634533,MUNICIPALITY OF ANCHORAGE & STATE DOT  MS4,ANCHORAGE,AK,Anchorage Municipality,Admin Continued,NPDES Individual Permit,NON-POTW,NA,NA,NA,NA,2,24.27,54.760000000000005,3243.9300000000003,N,"Knik Tribe - 20 mile(s), Eklutna Native Village - 25 mile(s)",61.1780999999606,-149.80822999962604,TRUE,FALSE
2388,EPA ECHO CWA/NPDES facility locations,AKR10GC53,110070673007,FMATS SIDEWALK IMPROVEMENTS-FBKS AND NP,FAIRBANKS,AK,Fairbanks North Star,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,20.45,46.290000000000006,760.08,NA,NA,64.84496999989692,-147.84405999990898,FALSE,FALSE
2389,EPA ECHO CWA/NPDES facility locations,AKR10GP86,110071252233,ARBYS MOUNTAIN VIEW DR,ANCHORAGE,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,34.87,58.93,3344.84,N,"Knik Tribe - 17 mile(s), Eklutna Native Village - 23 mile(s)",61.22150000018471,-149.81900000038198,TRUE,FALSE
